dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,wobbliness,temp,atemp,hum,congeniality,windspeed,casual,registered,cnt
41122,3,1,8,7,0,3,1,2,25.88919694,0.64,0.5758,0.83,3.0042,0.1343,19,468,487
41122,3,1,8,8,0,3,1,2,73.80925772,0.66,0.6061,0.78,2.9339,0.194,32,649,681
41122,3,1,8,9,0,3,1,2,11.9665035,0.68,0.6364,0.74,2.8836,0.0896,34,316,350
41122,3,1,8,11,0,3,1,1,5.577666163,0.76,0.7121,0.58,2.7279,0.0896,54,180,234
41122,3,1,8,12,0,3,1,1,46.36901726,0.8,0.7424,0.49,2.6376,0.1045,75,209,284
41122,3,1,8,13,0,3,1,1,85.37889363,0.8,0.7424,0.52,2.6976,0.1642,59,221,280
41122,3,1,8,15,0,3,1,1,14.96348734,0.82,0.7576,0.46,2.6224,0.1642,89,206,295
41122,3,1,8,16,0,3,1,1,65.24476888,0.8,0.7576,0.55,2.7424,0.2836,93,386,479
41122,3,1,8,18,0,3,1,3,47.44842979,0.76,0.7121,0.62,2.8079,0.2239,105,786,891
41122,3,1,8,19,0,3,1,1,40.16907123,0.74,0.697,0.66,2.843,0.2537,88,564,652
41122,3,1,8,21,0,3,1,1,35.52795775,0.72,0.6818,0.7,2.8782,0.1343,36,284,320
41122,3,1,8,22,0,3,1,1,93.32381221,0.72,0.6818,0.7,2.8782,0.1045,37,251,288
41122,3,1,8,23,0,3,1,1,65.39438286,0.7,0.6667,0.74,2.9133,0,18,134,152
41123,3,1,8,2,0,4,1,1,16.69042365,0.66,0.6061,0.83,3.0339,0.0896,3,8,11
41123,3,1,8,3,0,4,1,1,52.75765678,0.66,0.6061,NA,3.0339,0,0,6,6
41123,3,1,8,4,0,4,1,1,41.23320414,0.66,0.6061,0.83,3.0339,0,0,9,9
41123,3,1,8,5,0,4,1,1,74.75631733,0.66,0.5909,0.89,3.1691,0.1343,4,37,41
41123,3,1,8,6,0,4,1,1,67.59560935,0.66,0.6061,0.83,3.0339,0,6,177,183
41123,3,1,8,7,0,4,1,1,64.06292775,0.7,0.6667,0.79,3.0133,0,21,452,473
41123,3,1,8,8,0,4,1,1,69.6764553,0.72,0.697,0.74,2.943,0.1045,21,718,739
41123,3,1,8,9,0,4,1,1,22.32026316,0.76,0.7273,0.66,2.8727,0.1045,31,312,343
41123,3,1,8,11,0,4,1,1,68.41103498,0.82,0.7727,0.52,2.7273,0.1045,59,167,226
41123,3,1,8,14,0,4,1,1,4.963278198,0.86,0.7879,0.41,2.6121,0.1343,54,171,225
41123,3,1,8,15,0,4,1,1,0.927566414,0.78,0.7424,0.62,2.8376,0.4627,68,202,270
41123,3,1,8,16,0,4,1,1,45.3268141,0.82,0.7576,0.46,2.6224,0.194,71,335,406
41123,3,1,8,17,0,4,1,1,16.61875209,0.82,0.7727,0.52,2.7273,0.2537,90,775,865
41123,3,1,8,18,0,4,1,1,13.65661032,0.8,0.7727,0.59,2.8073,0.2239,86,681,767
41123,3,1,8,19,0,4,1,1,42.82960745,0.8,0.7879,0.63,2.8721,0.1642,98,509,607
41123,3,1,8,20,0,4,1,1,97.43586367,0.78,0.7576,NA,2.9024,0,51,376,427
41123,3,1,8,21,0,4,1,1,83.43838586,0.76,0.7273,0.66,2.8727,0.2239,41,301,342
41123,3,1,8,22,0,4,1,1,19.51826734,0.74,0.697,0.7,2.923,0.194,35,227,262
41124,3,1,8,1,0,5,1,,2.253165112,0.7,0.6667,0.74,2.9133,0.194,11,32,43
41124,3,1,8,2,0,5,1,1,18.12594035,0.68,0.6364,0.79,2.9836,0.2239,0,14,14
41124,3,1,8,3,0,5,1,1,41.24766957,0.68,0.6364,0.79,2.9836,0.2239,1,5,6
41124,3,1,8,4,0,5,1,1,19.21913663,0.66,0.6061,0.83,3.0339,0.2537,1,11,12
41124,3,1,8,5,0,5,1,1,99.24102624,0.66,0.6061,0.83,3.0339,0.1642,2,35,37
41124,3,1,8,6,0,5,1,1,2.455756402,0.66,0.6061,0.83,3.0339,0.2239,5,158,163
41124,3,1,8,9,0,5,1,2,75.71752252,0.74,0.697,0.66,2.843,0.1045,69,327,396
41124,3,1,8,11,0,5,1,2,18.17990791,0.84,0.7879,0.49,2.7121,0.2836,77,186,263
41124,3,1,8,12,0,5,1,2,67.87987208,0.86,0.8182,0.5,2.7618,0.2985,95,243,338
41124,3,1,8,13,0,5,1,2,14.1716725,0.86,0.803,0.47,2.717,0.2836,98,247,345
41124,3,1,8,14,0,5,1,2,80.32536066,0.86,0.7879,0.44,2.6721,0.2537,102,229,331
41124,3,1,8,15,0,5,1,1,67.58367217,0.88,0.8182,0.42,2.6618,0.2537,112,268,380
41124,3,1,8,16,0,5,1,2,39.04609085,0.86,0.7879,0.41,2.6121,0.2239,112,380,492
41124,3,1,8,18,0,5,1,2,64.20944625,0.82,0.803,0.59,2.837,0.2537,98,573,671
41124,3,1,8,20,0,5,1,2,43.49673219,0.78,0.7576,0.66,2.9024,0.2239,89,300,389
41124,3,1,8,21,0,5,1,2,19.40560338,0.76,0.7273,0.66,2.8727,0.194,54,224,278
41124,3,1,8,22,0,5,1,1,97.10535521,0.76,0.7273,0.7,2.9527,0.2537,46,156,202
41124,3,1,8,23,0,5,1,1,1.045095146,0.74,0.7121,0.79,3.0879,0.1343,26,170,196
41125,3,1,8,0,0,6,0,1,51.7622183,0.74,0.7121,0.79,3.0879,0.1642,24,137,161
41125,3,1,8,1,0,6,0,1,57.22250626,0.72,0.7121,0.84,3.1279,0.194,23,99,122
41125,3,1,8,2,0,6,0,1,88.89770561,0.72,0.7121,0.84,3.1279,0.1343,20,64,84
41125,3,1,8,3,0,6,0,1,88.37799145,0.72,0.7121,0.84,3.1279,0.1343,11,19,30
41125,3,1,8,4,0,6,0,1,43.13341659,0.72,0.697,0.79,3.043,0.194,2,11,13
41125,3,1,8,5,0,6,0,1,8.482142745,0.7,0.6667,0.84,3.1133,0.2239,1,16,17
41125,3,1,8,6,0,6,0,1,73.43798561,0.7,0.6667,0.84,3.1133,0.2239,12,37,49
41125,3,1,8,7,0,6,0,1,16.50876221,0.72,0.697,0.77,3.003,0.1642,18,49,67
41125,3,1,8,8,0,6,0,1,32.03651946,0.74,0.7273,0.72,2.9327,0.194,49,132,181
41125,3,1,8,9,0,6,0,1,19.45126973,0.78,0.7576,0.65,2.8824,0.2239,61,217,278
41125,3,1,8,10,0,6,0,1,69.04458753,0.82,0.7727,0.57,2.8273,0.194,108,288,396
41125,3,1,8,11,0,6,0,1,76.89085352,0.86,0.803,0.47,2.717,0.2537,155,315,470
41125,3,1,8,12,0,6,0,1,2.736987366,0.86,0.7879,0.4,2.5921,0.3582,222,325,547
41125,3,1,8,13,0,6,0,1,47.65762409,0.88,0.8182,0.42,2.6618,0.2985,195,332,527
41125,3,1,8,14,0,6,0,1,9.074311431,0.88,0.803,0.4,2.637,0.3881,183,289,472
41125,3,1,8,15,0,6,0,1,65.77585608,0.88,0.8182,0.42,2.6618,0.4179,205,284,489
41125,3,1,8,16,0,6,0,1,22.87158662,0.9,0.8182,0.39,2.6618,0.2985,197,253,450
41125,3,1,8,17,0,6,0,,43.99239007,0.88,0.7879,0.37,2.5921,0.2985,179,313,492
41125,3,1,8,19,0,6,0,1,60.51761673,0.82,0.7727,0.52,2.7273,0.3582,133,264,397
41125,3,1,8,20,0,6,0,1,28.92967461,NA,0.7727,0.52,2.7273,0.2985,117,195,312
41125,3,1,8,21,0,6,0,1,63.80779859,0.8,0.7727,0.59,2.8073,0.2537,96,193,289
41125,3,1,8,22,0,6,0,1,37.22897984,0.76,0.7273,0.66,2.8727,0.2836,104,165,269
41125,3,1,8,23,0,6,0,1,75.78822778,0.76,0.7273,0.66,2.8727,0.2985,61,161,222
41126,3,1,8,0,0,0,0,1,77.31891897,0.74,0.697,0.7,2.923,0.2836,32,121,153
41126,3,1,8,1,0,0,0,1,80.42638476,0.74,0.697,0.7,2.923,0.2537,8,79,87
41126,3,1,8,2,0,0,0,1,73.95095112,NA,0.697,0.7,2.923,0.2985,5,68,73
41126,3,1,8,3,0,0,0,1,71.20215925,0.72,0.697,0.74,2.943,0.2537,9,32,41
41126,3,1,8,5,0,0,0,1,57.95869165,0.72,0.697,0.74,2.943,0.2537,1,18,19
41126,3,1,8,6,0,0,0,1,26.77288754,0.72,0.697,0.79,3.043,0.2537,7,12,19
41126,3,1,8,8,0,0,0,1,90.42904926,0.76,0.7273,0.66,2.8727,0.3284,27,81,108
41126,3,1,8,9,0,0,0,1,36.04368911,0.8,0.7727,0.59,2.8073,0.3582,61,168,229
41126,3,1,8,10,0,0,0,1,30.20382479,0.8,0.7727,0.59,2.8073,0.4179,111,253,364
41126,3,1,8,11,0,0,0,1,48.74183589,0.82,0.7879,NA,2.7921,0.4179,155,282,437
41126,3,1,8,13,0,0,0,1,63.64891364,0.88,0.8182,0.44,2.7018,0.4627,208,315,523
41126,3,1,8,14,0,0,0,1,42.4757309,0.9,0.8485,0.42,2.6915,0.4627,161,365,526
41126,3,1,8,15,0,0,0,1,75.91064635,0.9,0.8182,0.37,2.6218,0.5224,164,286,450
41126,3,1,8,16,0,0,0,1,61.82024278,0.82,0.7576,0.46,2.6224,0.2537,143,278,421
41126,3,1,8,17,0,0,0,1,95.11558592,0.82,0.7576,0.46,2.6224,0.2537,122,260,382
41126,3,1,8,18,0,0,0,3,95.1104655,0.7,0.6667,0.74,2.9133,0.1343,75,154,229
41126,3,1,8,19,0,0,0,1,10.92933478,0.7,0.6667,0.84,3.1133,0.2239,46,139,185
41126,3,1,8,21,0,0,0,1,20.74539514,0.72,0.697,0.79,3.043,0.1045,51,157,208
41126,3,1,8,22,0,0,0,1,70.83253105,0.72,0.697,0.79,3.043,0.0896,57,100,157
41126,3,1,8,23,0,0,0,2,32.64414274,0.72,0.697,0.79,3.043,0.1642,29,58,87
41127,3,1,8,0,0,1,1,2,32.90168265,0.72,0.697,0.79,3.043,0,9,24,33
41127,3,1,8,1,0,1,1,1,86.57698551,0.72,0.697,0.79,3.043,0.0896,1,10,11
41127,3,1,8,2,0,1,1,2,39.74943011,0.72,0.697,0.79,3.043,0.1343,0,5,5
41127,3,1,8,3,0,1,1,3,40.8435156,0.72,0.697,0.79,3.043,0.0896,0,5,5
41127,3,1,8,4,0,1,1,2,94.34253687,0.72,0.697,0.74,2.943,0.1343,3,8,11
41127,3,1,8,5,0,1,1,1,97.29572575,0.7,0.6667,0.79,3.0133,0.194,2,23,25
41127,3,1,8,6,0,1,1,2,8.100182713,0.7,0.6667,0.79,3.0133,0.2239,4,137,141
41127,3,1,8,8,0,1,1,2,54.61886431,0.7,0.6667,0.79,3.0133,0,27,578,605
41127,3,1,8,9,0,1,1,3,69.09454585,0.7,0.6667,0.79,3.0133,0.1642,28,248,276
41127,3,1,8,10,0,1,1,1,59.11775816,0.74,0.697,0.7,2.923,0.2239,54,159,213
41127,3,1,8,11,0,1,1,1,11.59720372,0.76,0.7273,0.66,2.8727,0.1343,108,152,260
41127,3,1,8,12,0,1,1,2,57.6473473,0.78,0.7273,0.55,2.7127,0.0896,72,213,285
41127,3,1,8,13,0,1,1,1,87.93453061,0.8,0.7424,0.49,2.6376,0.2239,85,204,289
41127,3,1,8,14,0,1,1,1,25.21870789,0.82,0.7576,0.46,2.6224,0,99,188,287
41127,3,1,8,15,0,1,1,1,84.54556168,0.82,0.7576,0.46,2.6224,0.1343,91,183,274
41127,3,1,8,16,0,1,1,1,52.98266985,0.84,0.7576,0.41,2.5824,0.1045,88,363,451
41127,3,1,8,17,0,1,1,1,13.5289853,0.82,0.7424,NA,2.5376,0,112,746,858
41127,3,1,8,19,0,1,1,1,52.68539412,0.78,0.7424,0.59,2.7776,0.194,109,531,640
41127,3,1,8,20,0,1,1,1,87.01729367,0.76,0.7273,0.66,NA,0.1642,89,368,457
41127,3,1,8,21,0,1,1,1,51.76145815,0.74,0.697,0.7,2.923,0.194,72,245,317
41127,3,1,8,22,0,1,1,1,47.90250616,0.74,0.697,0.7,2.923,0.0896,50,157,207
41127,3,1,8,23,0,1,1,1,98.58772286,0.72,0.697,0.74,2.943,0.194,16,97,113
41128,3,1,8,0,0,2,1,1,88.8635677,0.7,0.6667,0.84,3.1133,0.194,15,32,47
41128,3,1,8,1,0,2,1,1,28.79989965,0.7,0.6667,0.84,3.1133,0.1343,2,16,18
41128,3,1,8,3,0,2,1,1,63.51034608,0.7,0.6667,0.84,3.1133,0,0,6,6
41128,3,1,8,4,0,2,1,1,39.84473488,0.68,0.6364,0.83,3.0636,0.1343,2,7,9
41128,3,1,8,5,0,2,1,,41.86939373,0.7,0.6667,0.79,3.0133,0.1045,3,33,36
41128,3,1,8,8,0,2,1,,7.309027481,0.7,0.6515,0.7,2.8485,0.1642,41,664,705
41128,3,1,8,9,0,2,1,2,96.36065974,0.7,0.6667,0.74,2.9133,0.1343,44,283,327
41128,3,1,8,10,0,2,1,2,52.49599725,0.74,0.697,0.7,2.923,0.1343,89,161,250
41128,3,1,8,11,0,2,1,,82.22264341,0.76,0.7273,0.66,2.8727,0.0896,84,130,214
41128,3,1,8,12,0,2,1,2,58.44211638,0.8,0.7576,0.55,2.7424,0.1343,86,197,283
41128,3,1,8,13,0,2,1,2,80.61845786,0.8,0.7424,NA,2.6976,0.194,68,185,253
41128,3,1,8,14,0,2,1,2,61.88011321,0.82,0.7576,0.46,2.6224,0,76,185,261
41128,3,1,8,15,0,2,1,1,12.26223767,0.8,0.7424,0.52,2.6976,0,100,206,306
41128,3,1,8,16,0,2,1,3,45.60844658,0.76,0.7273,0.66,2.8727,0.2836,101,344,445
41128,3,1,8,17,0,2,1,2,44.70367766,0.78,0.7424,0.62,2.8376,0.1343,125,743,868
41128,3,1,8,18,0,2,1,2,70.78521643,0.76,0.7121,0.62,2.8079,0.1642,103,711,814
41128,3,1,8,19,0,2,1,2,4.725540484,0.76,0.7273,0.66,2.8727,0.1045,104,506,610
41128,3,1,8,20,0,2,1,2,58.32404508,0.74,0.697,0.7,2.923,0.1343,74,374,448
41128,3,1,8,22,0,2,1,1,71.83902104,0.72,0.697,0.74,2.943,0.1045,43,181,224
41128,3,1,8,23,0,2,1,1,65.20669987,0.72,0.697,0.79,3.043,0,18,120,138
41129,3,1,8,0,0,3,1,1,94.73572354,0.7,0.6667,0.84,3.1133,0,12,46,58
41129,3,1,8,1,0,3,1,1,74.96494715,0.72,0.697,0.79,3.043,0,3,20,23
41129,3,1,8,2,0,3,1,1,66.13798396,0.7,0.6667,0.84,3.1133,0,1,5,6
41129,3,1,8,3,0,3,1,1,80.23263585,0.7,0.6667,0.84,3.1133,0,1,6,7
41129,3,1,8,5,0,3,1,2,40.80737194,0.68,0.6364,0.89,3.1836,0.1642,3,40,43
41129,3,1,8,6,0,3,1,2,34.40236129,0.7,0.6667,0.84,3.1133,0.1642,4,169,173
41129,3,1,8,8,0,3,1,2,1.966172481,0.74,0.7273,0.72,2.9327,0.0896,48,689,737
41129,3,1,8,9,0,3,1,2,82.20792009,0.76,0.7273,0.66,2.8727,0,33,308,341
41129,3,1,8,10,0,3,1,2,61.10127493,0.8,0.7424,0.52,2.6976,0.1343,63,151,214
41129,3,1,8,11,0,3,1,2,49.53892785,0.8,0.7424,0.52,2.6976,0,80,159,239
41129,3,1,8,12,0,3,1,2,36.55668574,0.8,0.7424,0.52,2.6976,0,63,217,280
41129,3,1,8,13,0,3,1,2,83.03782676,0.8,0.7424,0.52,2.6976,0,101,212,313
41129,3,1,8,14,0,3,1,2,64.23890295,0.8,0.7424,0.52,2.6976,0.2537,63,173,236
41129,3,1,8,15,0,3,1,2,27.29176025,0.84,0.7576,0.44,2.6424,0.194,110,168,278
41129,3,1,8,16,0,3,1,2,26.45779111,0.8,0.7424,0.49,2.6376,0.2836,113,328,441
41129,3,1,8,17,0,3,1,2,70.95904319,0.8,0.7576,0.55,2.7424,0.2836,107,751,858
41129,3,1,8,18,0,3,1,2,82.38335749,0.78,0.7273,0.55,2.7127,0.1642,117,745,862
41129,3,1,8,19,0,3,1,1,72.3843273,0.76,0.7273,0.66,2.8727,0.2239,119,567,686
41129,3,1,8,20,0,3,1,1,28.94111068,0.74,0.697,0.66,2.843,0.194,76,424,500
41129,3,1,8,21,0,3,1,1,0.770458884,0.74,0.697,0.66,2.843,0.1045,70,311,381
41129,3,1,8,22,0,3,1,1,79.87258399,0.72,0.697,NA,2.943,0.1045,35,198,233
41129,3,1,8,23,0,3,1,,68.6537891,0.72,0.6818,0.7,2.8782,0.1343,16,120,136
41130,3,1,8,0,0,4,1,1,24.51738702,0.72,0.697,0.74,2.943,0.194,16,51,67
41130,3,1,8,3,0,4,1,1,73.66552334,0.68,0.6364,0.83,3.0636,0.0896,1,5,6
41130,3,1,8,4,0,4,1,2,64.63243757,0.68,0.6364,0.89,3.1836,0.1343,0,10,10
41130,3,1,8,5,0,4,1,2,87.32732195,0.66,0.5909,0.94,3.2691,0,4,37,41
41130,3,1,8,6,0,4,1,1,4.332706687,0.66,0.6061,0.83,3.0339,0.1642,5,162,167
41130,3,1,8,8,0,4,1,1,51.56521235,0.72,0.697,0.74,2.943,0.1045,28,670,698
41130,3,1,8,9,0,4,1,1,93.91786672,0.76,0.7273,0.66,2.8727,0.1642,54,299,353
41130,3,1,8,11,0,4,1,1,67.32056567,0.84,0.7576,0.44,2.6424,0,94,166,260
41130,3,1,8,13,0,4,1,1,53.48005997,0.86,0.7879,0.41,2.6121,0.1045,80,201,281
41130,3,1,8,14,0,4,1,1,17.67170574,0.88,0.7727,0.32,2.5073,0.2239,86,161,247
41130,3,1,8,16,0,4,1,1,17.89252048,0.86,0.7727,0.39,2.5873,0.2537,97,320,417
41130,3,1,8,17,0,4,1,1,81.99649083,0.86,0.7576,0.36,2.5424,0.2537,111,699,810
41130,3,1,8,18,0,4,1,2,25.30420838,0.82,0.7576,0.46,2.6224,0.2537,78,733,811
41130,3,1,8,19,0,4,1,1,84.83718905,0.8,0.7576,0.55,2.7424,0.194,90,533,623
41130,3,1,8,21,0,4,1,2,10.33523544,0.7,0.6515,0.58,2.6085,0.1642,50,286,336
41130,3,1,8,22,0,4,1,2,92.68842995,0.66,0.6212,0.69,2.7388,0.2239,41,218,259
41130,3,1,8,23,0,4,1,1,28.20355606,0.66,0.6212,0.74,2.8388,0,19,137,156
41131,3,1,8,0,0,5,1,1,15.82505909,0.7,0.6515,0.65,2.7485,0.0896,17,68,85
41131,3,1,8,2,0,5,1,1,66.31255278,0.7,0.6667,0.74,2.9133,0.1642,6,14,20
41131,3,1,8,3,0,5,1,2,58.50043963,0.72,0.697,0.79,3.043,0.194,3,6,9
41131,3,1,8,4,0,5,1,3,83.43270977,NA,0.6667,0.84,3.1133,0.2836,0,7,7
41131,3,1,8,5,0,5,1,3,92.83200534,0.7,0.6667,0.84,3.1133,0.2836,4,29,33
41131,3,1,8,6,0,5,1,3,89.82176368,0.64,0.5758,0.89,3.1242,0.2985,3,41,44
41131,3,1,8,7,0,5,1,3,30.87711437,0.64,0.5758,0.89,3.1242,0.1045,5,128,133
41131,3,1,8,8,0,5,1,3,29.72212509,0.62,0.5455,0.91,3.1345,0.1642,7,112,119
41131,3,1,8,9,0,5,1,2,54.50466598,0.64,0.5758,0.89,3.1242,0,21,199,220
41131,3,1,8,11,0,5,1,3,40.36325313,0.68,0.6364,0.79,2.9836,0.1343,73,178,251
41131,3,1,8,13,0,5,1,2,95.77427909,0.76,0.7121,0.58,2.7279,0.3582,66,224,290
41131,3,1,8,14,0,5,1,1,67.96527048,0.76,0.7121,0.58,2.7279,0.3582,71,236,307
41131,3,1,8,16,0,5,1,1,27.94364242,0.78,0.7273,0.55,2.7127,0.2985,96,371,467
41131,3,1,8,18,0,5,1,1,60.92197303,0.76,0.7121,0.62,2.8079,0.2985,88,552,640
41131,3,1,8,20,0,5,1,1,95.0802833,0.74,0.697,0.66,2.843,0.2985,55,315,370
41131,3,1,8,21,0,5,1,1,36.62108365,0.74,0.697,0.66,2.843,0.2537,50,236,286
41131,3,1,8,22,0,5,1,1,26.04351776,0.72,0.697,0.74,2.943,0.2836,50,168,218
41131,3,1,8,23,0,5,1,1,7.540323805,0.72,0.6818,0.7,2.8782,0.2836,33,159,192
41132,3,1,8,0,0,6,0,1,90.26983424,0.7,0.6515,0.7,2.8485,0.2836,38,142,180
41132,3,1,8,1,0,6,0,1,82.14505369,0.66,0.6212,0.74,2.8388,0.2239,32,84,116
41132,3,1,8,2,0,6,0,3,41.62498918,0.64,0.5909,0.78,2.8891,0.194,19,66,85
41132,3,1,8,3,0,6,0,3,84.38021591,0.62,0.5758,0.83,2.9442,0.1642,2,19,21
41132,3,1,8,4,0,6,0,1,77.37316983,0.62,0.5758,0.83,2.9442,0.1045,3,7,10
41132,3,1,8,6,0,6,0,2,68.46923478,0.62,0.5606,0.88,3.0594,0.1045,5,18,23
41132,3,1,8,7,0,6,0,1,95.5828817,0.64,0.5758,NA,3.0042,0.0896,8,54,62
41132,3,1,8,9,0,6,0,1,99.10607129,0.68,0.6364,0.79,2.9836,0.194,54,217,271
41132,3,1,8,10,0,6,0,1,19.90994077,0.72,0.6818,0.62,2.7182,0.0896,125,282,407
41132,3,1,8,11,0,6,0,1,71.52731628,0.74,0.697,0.66,2.843,0.1642,203,296,499
41132,3,1,8,12,0,6,0,1,28.07853447,0.76,0.7121,0.58,2.7279,0.2239,214,332,546
41132,3,1,8,13,0,6,0,1,90.37065726,0.8,0.7424,0.49,2.6376,0.3582,228,341,569
41132,3,1,8,15,0,6,0,1,26.02783491,0.8,0.7273,NA,2.5927,0.2836,246,316,562
41132,3,1,8,17,0,6,0,3,24.64938821,0.74,0.697,0.66,2.843,0.3582,220,292,512
41132,3,1,8,18,0,6,0,2,67.52197762,0.7,0.6667,0.74,2.9133,0.2985,107,193,300
41132,3,1,8,19,0,6,0,2,32.60616261,0.66,0.5909,0.89,3.1691,0.1045,97,178,275
41132,3,1,8,20,0,6,0,3,37.14865718,0.66,0.5909,0.89,3.1691,0.4179,31,129,160
41132,3,1,8,22,0,6,0,2,13.79559872,0.66,0.5909,0.89,3.1691,0.1642,40,128,168
41132,3,1,8,23,0,6,0,3,61.60156519,0.66,0.6061,0.78,2.9339,0.1642,42,121,163
41133,3,1,8,0,0,0,0,2,41.09095725,0.64,0.6061,0.73,2.7739,0.1343,24,96,120
41133,3,1,8,1,0,0,0,1,59.07042494,0.62,0.5909,0.78,2.8291,0.1343,21,92,113
41133,3,1,8,2,0,0,0,1,54.15079418,0.64,0.6061,0.69,2.6939,0.1343,19,67,86
41133,3,1,8,3,0,0,0,1,10.90973776,0.62,0.5909,0.73,2.7291,0.0896,11,37,48
41133,3,1,8,4,0,0,0,1,46.05850789,0.64,0.6061,0.69,2.6939,0.0896,2,8,10
41133,3,1,8,5,0,0,0,1,5.0877668,0.64,0.6212,0.61,2.5188,0.194,1,9,10
41133,3,1,8,6,0,0,0,1,43.97113552,0.64,0.6061,0.65,2.6139,0.1642,2,14,16
41133,3,1,8,7,0,0,0,1,39.6002308,0.64,0.6061,0.65,2.6139,0.1343,9,30,39
41133,3,1,8,8,0,0,0,1,81.05532251,0.66,0.6212,0.54,2.4388,0.2239,35,84,119
41133,3,1,8,9,0,0,0,1,38.95066672,0.7,0.6515,0.48,2.4085,0.2239,64,153,217
41133,3,1,8,10,0,0,0,1,1.623963424,0.7,0.6515,0.51,2.4685,0.1642,88,240,328
41133,3,1,8,12,0,0,0,1,1.410356921,0.74,0.6667,NA,2.3933,0.194,163,342,505
41133,3,1,8,14,0,0,0,1,18.39768765,0.76,0.6818,0.4,2.3982,0.194,213,366,579
41133,3,1,8,15,0,0,0,1,78.30116949,0.76,0.6818,0.4,2.3982,0.1343,235,342,577
41133,3,1,8,16,0,0,0,1,74.92288183,0.76,0.6818,0.4,2.3982,0.1045,213,300,513
41133,3,1,8,19,0,0,0,1,47.78056406,0.74,0.6515,0.4,2.3685,0.1343,148,317,465
41133,3,1,8,20,0,0,0,1,18.75906422,0.72,0.6515,0.45,2.4085,NA,96,204,300
41133,3,1,8,21,0,0,0,1,65.65723984,0.72,0.6667,0.51,2.5133,0.0896,78,142,220
41133,3,1,8,22,0,0,0,1,12.49816632,0.7,0.6515,0.58,2.6085,0.1343,40,141,181
41133,3,1,8,23,0,0,0,,18.59537141,0.68,0.6364,0.61,2.6236,0,25,85,110
41134,3,1,8,1,0,1,1,1,69.1755887,0.66,0.6212,0.65,2.6588,0.0896,3,11,14
41134,3,1,8,2,0,1,1,1,41.38098791,0.64,0.6061,0.69,2.6939,NA,1,8,9
41134,3,1,8,3,0,1,1,1,53.65284098,0.64,0.6061,0.69,2.6939,0,1,5,6
41134,3,1,8,4,0,1,1,1,65.58479755,0.64,0.6061,0.69,2.6939,0.1045,0,11,11
41134,3,1,8,5,0,1,1,1,15.28928324,0.64,0.6061,0.69,NA,0.1045,3,33,36
41134,3,1,8,6,0,1,1,1,22.95963941,0.62,0.5909,0.73,2.7291,0.0896,4,155,159
41134,3,1,8,7,0,1,1,1,5.314648511,0.66,0.6212,0.65,2.6588,0.1343,11,425,436
41134,3,1,8,8,0,1,1,2,64.6654803,0.72,0.6667,0.51,2.5133,0.0896,25,648,673
41134,3,1,8,10,0,1,1,2,57.43126101,0.76,0.6818,0.4,2.3982,0,88,111,199
41134,3,1,8,11,0,1,1,1,88.93864079,0.76,0.6818,0.4,2.3982,0.0896,94,151,245
41134,3,1,8,12,0,1,1,1,44.52050378,0.78,0.697,0.4,2.443,0.194,96,180,276
41134,3,1,8,14,0,1,1,1,94.68509888,0.8,0.697,0.33,2.363,0.1045,85,163,248
41134,3,1,8,15,0,1,1,,73.37751145,0.82,0.7273,0.34,2.4127,0.2239,80,194,274
41134,3,1,8,16,0,1,1,1,40.99912546,0.8,0.7121,0.36,2.4079,0.0896,116,348,464
41134,3,1,8,17,0,1,1,1,67.79663563,0.8,0.7121,0.36,2.4079,0.1642,102,716,818
41134,3,1,8,19,0,1,1,1,92.48690663,0.74,0.6818,0.58,2.6982,0.1642,88,467,555
41134,3,1,8,20,0,1,1,1,17.87224457,0.74,0.6818,0.62,2.7782,0.2239,58,374,432
41134,3,1,8,23,0,1,1,1,10.24368013,0.7,0.6515,0.7,2.8485,0.2239,28,100,128
41135,3,1,8,0,0,2,1,1,55.37398968,0.7,0.6667,0.74,2.9133,0.2239,12,48,60
41135,3,1,8,2,0,2,1,2,94.38875615,NA,0.6364,0.83,3.0636,0.194,2,9,11
41135,3,1,8,3,0,2,1,2,0.398893112,0.68,0.6364,0.83,3.0636,0.194,0,3,3
41135,3,1,8,4,0,2,1,2,76.84514034,0.68,0.6364,0.83,3.0636,0.194,0,5,5
41135,3,1,8,5,0,2,1,2,6.78870623,0.68,0.6364,0.89,3.1836,0.194,1,35,36
41135,3,1,8,6,0,2,1,3,71.90427567,0.64,0.5758,NA,3.0042,0.194,1,63,64
41135,3,1,8,7,0,2,1,2,6.369161657,0.66,0.6061,0.83,3.0339,0.0896,1,178,179
41135,3,1,8,8,0,2,1,2,81.87506045,0.66,0.5909,0.89,3.1691,0.0896,27,591,618
41135,3,1,8,9,0,2,1,2,66.23996211,0.7,0.6667,0.74,2.9133,0,48,354,402
41135,3,1,8,14,0,2,1,1,58.39459218,0.82,0.7424,0.41,2.5376,0.2239,80,175,255
41135,3,1,8,16,0,2,1,1,93.28299066,0.82,0.7424,0.43,2.5776,0.2239,95,363,458
41135,3,1,8,17,0,2,1,3,82.72504824,0.76,0.7273,0.66,2.8727,0.2537,78,734,812
41135,3,1,8,18,0,2,1,1,38.43195862,0.76,0.7121,0.62,2.8079,0.2836,97,757,854
41135,3,1,8,19,0,2,1,1,19.79636608,0.76,0.7273,0.66,NA,0.194,94,533,627
